PROP_NUM,GAME_TITLE,MONTH,COIN_IN,HANDLE_PULLS,ASSET_COUNT
8,2162,9,163820,313530,60
8,908,12,205970,222570,155
10,91,7,459740,107900,124
10,127,10,205450,95700,93
20,413,5,32770,15960,31
10,3195,9,4024850,869980,1410
10,1302,6,80730,29950,30
20,1253,2,315140,216960,112
1,62,12,32050,13020,16
8,1335,10,44110,44560,31
20,2337,3,65440,95830,31
8,1309,5,2155650,514870,217
1,1308,5,813460,146220,155
20,358,1,12920,1070,4
10,2764,5,39700,26380,31
20,2790,6,74360,59660,60
8,1781,6,94540,159110,30
10,2678,5,99990,74300,155
8,998,12,811370,1263320,248
1,1427,7,160140,65700,155
10,2502,9,357360,133870,120
10,1199,11,165490,135750,120
8,1418,10,94710,15270,124
21,3294,4,109220,46560,60
20,1294,11,132950,142010,60
8,1058,11,20420,20890,90
10,911,2,165040,109370,84
10,2459,10,110180,68110,124
20,3288,5,69460,45340,33
8,303,9,279840,197520,90
8,327,7,1435500,1062150,496
10,3231,3,454580,316930,403
10,2299,2,11140,10,6
10,1300,8,93180,70480,31
8,946,12,28850,5220,62
10,2274,3,47470,27590,31
10,424,2,257400,325540,224
10,286,9,439620,416100,270
20,1260,1,15830,5420,4
10,1018,1,19390,11690,5
8,2855,7,269700,178630,62
1,1787,3,32610,18850,31
14,1342,12,12090,30980,62
10,1900,1,404260,31700,28
10,1092,6,219340,170900,120
10,281,11,737890,55140,120
8,3103,10,154530,72040,124
20,3149,5,130460,87040,62
10,2191,2,771010,426190,336
20,2527,9,130450,91320,120
1,2062,4,111780,142160,60
16,2324,12,57360,32330,31
8,2292,11,32340,62910,30
20,1524,4,266310,254110,120
10,1754,7,51330,14430,62
10,3045,6,56910,42450,60
20,1467,3,41390,26830,31
8,2346,12,280800,265700,248
10,1759,5,36060,20060,31
10,3060,4,66640,61930,60
10,906,5,64390,46130,62
8,2671,1,311530,128510,62
22,857,7,27500,34160,31
10,1061,5,105460,39900,31
10,1121,9,109280,64790,90
8,1840,12,2597120,331090,248
1,670,9,122340,112580,120
8,842,11,100640,105700,60
20,1772,9,271290,113030,90
14,3024,4,2810,30330,60
8,2610,1,94330,82880,62
10,475,12,1254240,341660,846
16,3099,2,31170,32390,28
20,1574,1,14550,3620,4
10,2172,10,71600,58810,186
10,1301,3,79330,28310,31
8,2080,10,27500,30010,31
22,610,3,6960,3280,10
20,2012,1,27320,11010,6
10,48,10,142290,105620,124
16,3075,6,136530,84800,90
10,1357,8,154110,150320,93
20,129,8,210380,122480,62
21,1611,12,123070,88780,93
8,630,8,912120,891940,248
10,2798,3,70280,62380,62
10,2757,3,190680,158930,124
20,2163,10,84590,65290,62
10,127,4,244100,122150,90
22,504,1,28200,10070,9
10,2576,2,736610,160050,308
10,348,3,178860,127910,155
8,2092,9,9050370,1886930,870
16,2640,9,21560,20120,30
20,827,4,1897670,353220,300
20,849,4,422530,295750,126
10,1648,12,52750,38320,62
8,731,2,63980,60780,28
10,1587,9,63490,56520,30
10,504,9,6307080,2453600,990
20,1827,5,90120,80370,217
20,2848,10,150200,114240,124
10,3211,12,802160,664220,496
20,1595,12,70190,50980,102
22,1794,2,60410,51690,56
22,2083,12,27550,27200,31
8,2140,12,4390,5410,4
8,3005,2,121190,97240,84
10,1076,9,32250,16300,30
10,3252,5,116060,86410,155
10,2300,1,27790,10750,5
16,982,4,111880,72690,63
14,1094,4,6320,28330,60
10,293,2,1663560,692230,280
10,2238,3,153250,104370,124
21,499,8,512710,104580,124
8,719,3,59790,56430,31
10,3217,8,505610,337890,217
8,1172,3,187720,254460,62
8,114,10,107820,103180,155
1,107,7,86120,98260,62
20,746,2,141740,143640,84
1,2737,8,57740,30190,62
22,1158,11,16130,11820,30
10,2757,4,161170,123510,120
10,1080,6,965140,593890,420
10,2990,1,17790,4570,8
8,2894,11,223110,99150,90
8,1546,9,5664870,2127800,3570
1,2296,1,8900,7740,3
10,2910,9,68590,52580,38
10,1342,10,159410,113410,124
10,339,11,656140,173270,180
8,535,6,304850,608330,120
20,604,6,55060,72770,30
8,1655,12,3233130,866210,248
10,1389,10,40890,38260,62
14,934,3,92170,84240,62
22,913,12,47150,28960,31
1,2451,2,50120,49270,28
16,865,12,56680,41250,12
10,1561,6,155670,142310,120
20,175,4,129920,69260,57
20,1065,11,37580,59900,30
14,3012,10,-20380,9250,31
10,1114,2,676840,503900,336
20,985,8,167270,106200,62
21,1211,5,56920,72550,31
14,717,7,-17490,2150,31
10,1192,1,138510,29160,20
10,2236,3,463070,274040,124
22,463,9,80950,10320,30
10,583,11,871910,88630,60
10,2798,1,16440,6000,10
1,827,10,57440,12860,31
10,3312,8,265630,251530,93
22,1145,8,311520,129640,186
22,3010,3,42240,34540,31
8,748,3,338350,647270,93
16,2640,5,39590,37680,31
21,575,10,60070,69990,31
8,1958,5,59850,111380,31
10,1767,4,40240,25410,60
20,1595,4,77990,60420,180
21,796,11,45910,14310,60
21,735,12,28340,18790,31
10,2107,1,12930,2050,6
20,1213,11,117610,61510,60
10,3259,8,223120,21860,31
10,450,3,278810,159690,124
10,2163,9,62420,45090,30
20,33,5,169330,135620,124
10,1143,5,125900,72140,62
20,428,1,18660,18720,5
21,2471,11,118170,55730,30
10,1197,6,527110,56600,120
8,313,11,26720,25400,30
21,2703,12,47610,8930,93
10,2220,10,137360,101630,62
20,329,1,264980,132040,40
20,1373,3,165670,124270,186
14,865,3,165940,168660,62
22,374,6,23740,8300,30
14,1507,2,-31110,10,28
21,2435,7,415640,138320,93
8,2219,7,45880,46180,62
8,2221,7,307870,253900,62
10,2966,7,35960,26170,31
1,1491,9,32940,26060,60
8,1016,7,120080,229670,62
10,2830,10,53310,46900,31
20,1355,5,39970,22260,31
10,2574,8,136740,28740,124
8,1634,9,167450,191680,120
20,3167,10,45100,33570,31
8,1000,12,116730,183000,62
1,1787,4,26890,15740,30
20,2309,9,149190,31300,90
20,2545,6,927850,122240,60
10,2704,2,276080,301900,196
10,2007,1,13030,2570,2
20,3039,1,18220,6530,10
8,864,1,252490,221630,279
1,2177,3,99730,111820,31
8,2200,8,40770,28820,26
8,815,4,57290,95290,30
10,2047,12,87950,70230,124
8,2998,3,9500,3010,93
10,278,4,2065880,211240,510
8,517,9,201990,198590,60
20,2521,8,141610,77530,93
8,592,6,67190,128590,30
10,698,4,292950,102510,540
20,2826,10,41110,22990,31
10,80,9,193680,185350,120
10,578,10,27050,15220,62
21,526,4,219990,368240,150
10,1427,12,1968470,1025150,1333
8,174,11,124940,76100,120
8,801,2,16370,16420,19
22,1524,9,24900,26160,60
20,2166,5,49480,51280,31
20,1789,11,162020,164460,186
20,63,4,729160,360440,330
16,3020,8,11040,5920,9
10,264,2,138710,108760,112
20,409,7,149410,134230,93
1,3051,2,49380,54570,28
21,2404,10,25680,23240,31
10,773,2,24190,5060,21
1,601,2,49410,48450,56
10,2963,1,79630,17540,38
20,2122,11,51970,42680,30
20,2976,12,50350,53660,31
10,1169,2,182770,152620,56
10,1047,4,56140,41590,30
10,3091,7,306000,68750,93
20,1803,4,68980,74090,30
1,2718,7,75930,10530,62
20,821,2,28220,15630,56
8,1161,7,35050,25730,155
10,1052,7,23170,11450,31
10,525,3,231540,147850,93
20,1243,5,239420,184170,62
21,1211,8,48520,62450,31
10,1397,10,97990,58120,62
21,1160,4,46080,56790,90
10,1800,6,507220,36720,120
10,25,3,912750,1031030,434
20,2689,5,152840,129090,93
10,2380,4,100250,72060,60
21,2971,9,11070,11790,30
1,1649,9,936110,526190,360
21,540,8,50880,87710,31
20,498,6,1227890,101140,90
10,3274,2,54730,17330,28
10,175,12,488030,265620,259
8,3076,1,23950,20110,31
21,2849,4,490690,429170,150
8,1468,9,50850,44630,60
20,3045,3,91670,99650,62
10,2972,4,45060,38980,30
16,1356,8,48430,48390,31
8,1622,3,90820,53420,95
8,223,10,7170,7030,7
10,2461,6,1590910,709240,630
8,340,10,82060,73450,124
10,2242,4,1188600,896700,510
8,710,2,110510,49540,84
20,1130,11,80780,63280,60
21,571,1,21170,26480,29
10,1406,8,1194500,886280,806
8,2619,9,91110,141920,60
10,1749,10,105920,69030,62
10,3002,9,29790,14430,30
8,2751,3,1116600,941840,217
20,3195,3,315640,140250,279
1,477,9,313620,119880,150
8,1649,6,12260290,5650470,1620
20,1677,10,59750,53570,62
16,3264,2,24270,12250,56
10,3230,9,188960,128660,60
20,2984,2,104400,69930,84
20,720,7,10790,0,4
21,1117,2,550,1260,6
10,1199,2,150440,124700,112
20,3006,7,208930,138550,118
10,1570,11,766670,273080,270
10,3319,10,104270,89340,155
10,295,12,20550,4080,8
1,3283,8,229900,96740,93
20,1841,9,987820,306570,180
20,3186,1,13980,3300,10
16,1102,8,16830,13390,35
20,3163,11,116740,117630,90
22,845,7,16970,16120,31
8,2573,10,105960,103820,124
16,974,4,157210,75030,120
8,1583,2,36680,48730,28
8,2158,7,136270,134990,186
10,2342,8,32620,16060,31
10,3323,9,134900,131210,120
20,2689,8,127090,108570,93
20,211,8,82680,71450,186
8,324,7,151990,165750,93
1,2165,4,21250,28570,30
20,33,11,260420,197300,180
10,2296,10,167010,140620,62
20,1206,10,80940,27630,93
10,3067,12,93190,57410,93
8,434,3,98020,122980,31
10,1240,2,11170,40,15
20,568,5,149130,250490,93
14,248,2,-31090,20,28
16,3232,1,5860,1130,6
10,2477,2,164400,137370,56
10,1029,9,3496180,1481750,2130
14,2997,5,-9780,10540,62
10,114,7,58620,35170,48
20,1116,11,129770,96080,60
10,2132,5,100610,77930,93
10,908,5,381910,304760,248
8,358,4,20270,14750,30
20,972,6,453010,273710,300
21,1219,1,57090,46140,75
14,3164,2,-31100,30,28
8,100,11,125290,178630,90
10,2445,2,125080,95150,84
8,535,11,282140,611240,120
8,2158,12,153020,148590,186
10,570,9,517030,228830,240
10,483,10,36950,25500,186
20,2592,2,136760,57000,56
10,2735,5,27700,12700,31
20,2064,6,478360,547260,210
10,105,8,186910,115220,52
8,1372,7,61170,76970,31
8,2503,12,147840,60250,62
10,1069,12,134420,119290,93
10,1214,6,179350,83370,90
10,1408,1,82450,67920,72
14,1480,2,-31070,30,28
10,1810,8,308680,59710,93
10,22,12,177430,14500,31
20,1114,2,233540,211150,84
8,2917,1,76330,82190,186
21,974,4,228900,127300,159
20,564,4,1501910,777400,180
10,1823,11,1518320,955660,576
20,2326,2,96540,65390,46
8,2014,3,48960,56450,62
14,1634,6,-1810,32290,30
20,101,3,99920,107670,31
10,1117,5,280000,305530,350
22,522,9,101590,43560,30
14,230,11,-16640,10020,30
10,3259,9,142080,13640,30
10,516,8,935460,572580,310
22,433,4,62170,76540,30
1,1373,11,34770,23930,60
8,889,10,74440,86780,62
22,1427,2,251860,108010,168
21,3024,5,35670,35400,62
10,1360,11,122440,78940,90
20,2760,2,109940,81580,56
16,2896,6,62780,95170,30
8,1731,11,206140,78590,480
10,3250,2,41800,27660,56
8,648,1,85520,51660,31
22,1626,12,34430,32400,31
10,2495,10,54090,18740,31
10,3213,2,54060,10460,28
22,463,8,67430,8010,31
1,890,9,28810,27520,30
20,2862,11,413500,486630,210
10,1401,9,87730,68220,90
10,1754,9,45320,14780,60
10,760,6,530850,422800,512
8,2710,1,48020,30470,62
10,414,3,137090,11120,31
20,1243,9,148670,121910,60
22,1775,2,19800,12550,28
10,16,4,102400,71930,30
21,2364,1,32300,34060,33
10,3158,3,56170,45570,62
20,3161,3,39360,30200,31
10,2665,1,17930,4790,5
10,2736,7,520780,309360,201
10,2696,12,259050,238160,145
20,667,7,196800,76120,186
20,2594,10,561070,121780,93
8,1000,1,76350,120590,62
21,1947,2,12620,12390,28
1,1949,5,26230,22590,31
16,908,7,180420,141840,93
22,522,6,109050,47120,30
21,365,1,2930,6340,4
10,1018,8,37670,30820,31
10,1414,12,490570,203040,279
8,499,10,758190,22920,62
22,1132,12,27130,26630,31
10,1307,11,183340,176410,120
20,2649,11,60690,40060,60
1,892,7,29110,23480,62
16,1696,9,99260,69030,30
10,686,5,104730,10540,31
20,1489,5,86700,82300,31
14,2213,10,54460,66470,62
8,719,9,89510,62410,30
14,603,4,-9440,20380,30
10,2202,4,500130,328220,120
22,1289,2,626420,150380,84
10,590,12,30940,19350,62
22,114,11,49490,35770,60
20,2545,1,143250,12990,10
10,733,8,150520,152310,155
20,2435,5,3693000,903070,372
22,430,7,71910,132090,62
22,2608,12,74040,73190,124
10,2002,1,53510,36630,30
20,689,12,32450,24420,31
10,54,4,1398890,575200,300
20,284,3,54730,39790,31
10,2755,1,66070,45820,36
20,3267,5,735020,763200,341
8,3068,6,112510,58300,60
10,2088,11,64900,56960,30
22,279,5,50140,4100,31
21,365,4,49480,83690,30
14,2995,2,-31090,20,56
10,2615,10,77290,89360,62
8,1511,1,29890,16700,31
20,2540,1,28730,10330,10
10,2767,6,45370,34530,30
20,2662,10,53780,46310,124
10,2122,3,226630,209980,155
10,877,9,58010,30810,60
1,2867,5,19840,12850,31
10,2871,9,207510,8320,30
14,949,11,-16300,22790,30
8,3237,10,77320,70250,51
10,88,8,337210,379880,186
16,908,6,114410,102750,90
21,1543,2,1100140,454280,476
21,827,7,109660,49810,31
20,564,7,1873110,957010,186
8,1910,1,55730,41750,31
16,2435,7,125060,37420,31
8,1172,8,79070,125180,62
8,723,9,4053800,2683860,720
10,290,6,451080,440520,321
10,2409,4,82040,49970,60
8,1677,5,96830,122950,93
20,2255,12,92380,66080,39
20,2701,10,118720,123570,93
1,303,6,31560,17650,30
20,2748,2,1789200,601720,420
21,129,5,70080,46320,31
10,2238,10,113920,70370,124
20,3209,1,14340,7400,4
10,809,3,318200,74670,310
10,2719,9,3900660,778160,930
10,388,5,347140,333500,155
20,1968,9,29760,14400,30
21,543,7,57890,141800,62
10,1759,9,25100,12810,18
8,2277,2,141330,106700,56
10,1034,2,264120,179950,140
20,231,12,657100,402490,186
20,2548,6,51930,39220,60
14,3226,4,62970,66370,60
20,163,4,96250,64680,30
21,2298,8,93090,77100,93
10,2555,11,129540,97350,114
10,1662,9,130240,123590,90
10,939,2,71520,55210,56
14,3335,4,1680,40200,60
14,1851,2,-29520,220,210
10,3296,2,83320,25110,112
20,874,6,106150,64990,60
20,3130,3,56790,40720,31
20,2767,12,75970,101210,31
8,168,9,36640,38450,30
10,1531,8,55980,39830,62
22,3248,2,36220,30800,28
10,1780,12,96720,73140,62
20,381,10,100480,63550,62
20,1602,3,104040,99520,31
1,794,4,34070,24920,30
10,649,11,737270,85650,210
20,1130,8,143320,114790,62
20,960,1,15090,6050,4
8,519,7,144950,155410,62
10,2329,3,79100,15310,31
10,1420,11,201900,49020,90
10,2116,4,60400,53140,60
10,2092,9,10845660,1625600,780
8,2857,7,32440,39660,62
14,3066,2,-31090,30,28
21,695,11,52450,8580,60
16,3147,6,29680,23930,30
20,2050,4,33930,20620,60
1,2092,2,994100,212310,84
10,2711,8,326810,227840,155
8,2450,2,160130,227570,56
20,2298,12,106610,77150,62
22,1145,1,21510,7060,18
20,2796,12,40760,29080,31
8,1959,7,117460,88040,62
20,1895,4,78110,56830,60
21,2387,9,59280,14110,60
20,683,8,56000,77480,31
21,1406,5,75060,62310,124
8,650,1,53730,16310,31
21,1117,12,37580,46130,93
8,1007,5,176050,270920,93
10,2806,2,435050,289950,252
10,3205,7,78450,48470,155
8,1955,7,122810,231050,62
10,132,12,14330,3350,2
10,2785,10,104870,74020,62
8,736,3,531490,458960,155
8,3045,12,180050,161730,103
10,2422,11,246700,60930,120
1,2492,6,317620,318010,210
10,1840,11,232070,103800,60
10,1889,10,249530,222490,186
10,833,7,79400,53830,93
10,622,1,19430,7850,28
10,2862,3,1315630,1151510,651
10,709,7,819920,630770,310
10,322,5,27300,17660,31
20,1145,9,1620300,690520,1050
20,2746,10,40620,21710,16
10,2926,2,90890,84940,56
21,2475,10,23560,31630,62
16,2376,6,50330,58750,60
10,121,12,801870,307170,279
10,119,10,500670,429600,248
8,785,8,1328980,117050,62
16,1696,3,146770,94250,31
10,1071,8,51950,22190,31
10,1408,4,608560,515470,510
10,1985,5,191660,108690,85
8,1273,3,58320,57130,31
16,204,3,20880,23060,31
21,1160,5,52010,63950,93
10,2005,7,95840,49580,124
20,929,5,85010,84100,31
20,3175,11,100920,14310,30
8,1166,6,56080,19240,30
16,393,10,66160,53080,62
20,1352,3,35930,20100,31
20,655,11,55660,39310,90
20,3201,4,300280,229920,120
8,2958,5,110180,18960,62
20,329,8,1087260,574030,248
22,261,1,6010,1790,3
20,1469,3,511790,329210,341
8,1524,7,44620,53230,62
10,593,9,70530,49320,30
10,2509,7,32510,17520,31
14,3265,8,25240,26060,186
8,52,12,186460,82020,31
20,3335,4,72380,62980,120
16,570,6,29720,28400,30
10,2583,3,381980,54460,124
20,2330,12,449090,262380,124
22,1805,12,219370,191650,124
10,1649,5,25420700,8404870,2976
10,1740,10,70920,32290,62
20,723,12,2834580,1645590,434
10,151,12,210170,163410,62
1,579,10,32640,22900,31
8,1437,6,110420,97930,30
10,2327,6,100180,65840,60
1,1508,11,116250,28060,30
8,850,2,71000,64680,28
8,1013,2,269740,461220,112
10,1334,9,129600,17300,30
10,3281,5,68820,21600,31
10,315,1,19430,8480,18
20,1467,8,48930,26210,31
20,2405,2,232530,253600,112
8,2982,5,62750,57950,31
21,609,7,23340,20050,62
20,2817,7,23570,21180,8
14,893,7,1880,32260,62
20,855,5,107660,172680,62
8,1615,11,90770,106830,60
1,1620,9,132110,56930,150
10,2426,2,129570,93750,84
10,3010,3,339140,295890,217
20,2169,4,115750,136220,60
10,1383,6,1974940,1670650,1110
22,564,11,499500,328320,180
20,2654,4,46840,56450,30
14,1961,9,58790,92110,60
8,3167,6,55190,58660,104
22,1996,5,48410,69860,62
8,418,1,127210,406730,83
10,2700,12,55650,31680,31
20,2834,10,531520,48790,31
1,2439,4,23780,16790,30
10,333,8,412700,418790,279
8,1113,8,61750,63170,31
20,913,1,13140,2320,4
10,3293,4,266780,182470,120
8,1695,3,73390,104160,31
10,1415,9,913230,361460,330
22,1775,6,36190,26430,30
20,2188,2,165670,118000,84
14,1800,5,91900,7440,62
10,357,4,246540,53360,150
14,2423,12,354460,181050,632
10,2873,5,303260,66580,248
8,115,9,75970,64070,60
20,1005,2,163040,163540,56
8,3283,3,198500,82690,55
10,1924,4,93510,74020,60
10,795,11,659210,149910,120
20,1131,5,155230,86840,62
8,1383,5,405090,449660,352
8,1496,1,114620,191330,93
10,957,5,52140,7520,93
22,2365,2,34660,28880,28
1,465,5,25580,35500,31
16,2125,4,35660,45810,30
10,3313,4,75310,57500,30
8,1566,2,38790,17820,56
20,861,3,122710,57580,31
8,1069,8,61530,139590,31
21,844,12,35240,37030,31
1,3137,3,33600,28860,31
10,1765,4,85290,64670,60
10,1305,12,185880,124940,93
20,846,4,96520,46260,30
8,1753,12,99860,85910,31
8,827,3,675790,282370,155
20,1291,5,198530,213200,248
10,2384,3,933960,880280,767
10,2175,9,127890,56200,60
20,885,9,57030,29420,60
10,2641,3,132960,122160,62
10,791,5,312330,268900,259
20,520,8,175370,106700,62
20,162,12,405380,217110,62
20,1117,7,143040,144640,155
21,2984,5,36690,36380,62
1,1450,11,88540,82620,90
8,982,9,360230,231210,150
20,134,10,53060,35480,32
8,579,3,45280,37890,31
8,1268,4,30570,46660,16
1,2081,3,21680,37080,31
10,997,1,24100,12180,8
20,1508,12,394620,143480,93
1,841,11,30640,23140,30
16,1356,1,6510,3810,3
8,2295,8,221840,469690,93
21,1429,11,50910,62080,30
1,1818,7,24570,22840,31
14,1980,7,7860,45160,62
1,2095,4,132690,31430,30
10,323,7,41030,32690,62
10,1990,8,296150,259430,186
20,2589,6,189830,27990,240
10,1408,3,760530,671360,527
20,982,9,548760,280740,300
21,2491,10,73450,113910,31
20,1685,10,528180,292520,93
10,1488,6,39090,23960,30
1,2846,8,17610,12280,14
22,2551,3,200520,90040,93
20,2461,3,526980,342810,93
20,716,2,54240,38080,28
10,1520,12,1000970,249310,155
10,486,2,1521510,245990,143
21,1080,6,72140,45520,60
8,998,10,874440,1322310,279
10,1134,9,84170,67060,120
22,998,4,64000,74390,64
20,3105,7,67540,41760,31
8,2587,4,32670,26930,60
10,1982,10,198010,183780,217
22,338,11,50550,35330,60
10,1220,7,23390,12860,31
1,1174,7,21090,32530,31
10,675,7,12660,150,31
8,1511,7,36660,19730,31
8,540,3,196480,412960,124
10,2757,1,33490,19230,24
8,1300,1,147560,132760,62
8,1284,6,62320,18110,120
20,2028,10,112290,85370,93
10,1087,2,369990,198460,364
20,1383,4,664180,658780,270
10,2342,7,30360,18110,31
10,30,1,146270,76380,36
10,64,3,2341820,1119090,682
1,843,12,102030,69870,62
20,66,10,245630,117880,155
10,2654,11,50470,30540,30
20,2109,4,35900,20660,46
10,823,7,120510,75810,62
22,519,10,68920,72880,62
10,1175,7,383020,382190,182
10,7,2,274740,185280,140
10,984,1,12830,1530,6
8,785,7,907260,72850,62
20,1895,3,69250,51940,62
20,422,3,69210,56600,31
22,541,2,16980,13590,28
8,3103,12,161890,95200,124
10,919,6,87740,72090,30
10,1809,6,412560,276280,120
1,1654,11,370160,102170,60
10,2195,7,100590,47370,62
20,2768,10,78590,103080,31
10,2509,3,32840,14760,31
21,558,5,57280,78390,31
22,1673,8,108720,24130,31
8,1833,3,109250,92400,186
8,627,7,55520,36060,62
20,2735,7,26040,13320,62
8,2025,10,55140,37650,186
8,2462,8,147330,140280,186
16,1080,10,55790,25260,31
20,2444,2,147040,139230,56
20,237,2,500480,516270,224
8,1080,7,150090,103080,93
20,1296,2,35290,23160,12
10,1302,11,70880,25080,30
10,1249,6,86100,97910,60
16,1736,11,263290,74410,90
20,1895,1,18990,6770,10
10,1427,9,1933130,948710,1290
20,393,9,211310,64250,164
1,3272,1,15520,4010,12
1,1480,3,124290,52840,31
10,1166,3,1138420,115800,160
20,1497,11,159700,218260,90
10,2660,5,113180,137950,93
14,3208,7,9600,32140,62
8,2120,2,34560,63590,28
1,418,9,35810,77560,30
10,209,3,65090,53460,58
8,1108,7,192420,121670,124
21,3120,10,28970,23320,31
20,1165,6,66410,106300,30
10,1405,12,252310,36330,217
22,671,8,40030,28390,31
10,1756,12,200450,130290,124
10,3017,7,14170,2430,4
10,1096,10,66480,44530,62
14,1961,6,34390,62610,60
10,2460,1,15990,5050,10
20,1964,8,536340,373900,155
10,2107,7,21460,10290,31
1,118,3,87230,123200,62
1,871,3,58450,79700,31
20,2429,8,64100,72860,31
10,1418,2,1596120,228130,448
10,1256,7,90970,68070,93
8,3267,12,825940,1362240,279
20,2097,3,53900,65840,26
20,3158,6,44080,34000,30
10,374,8,1526750,688070,589
10,2617,4,78760,61490,150
10,682,11,120740,106870,60
21,1900,8,56770,9150,31
10,2940,8,371080,32280,31
20,2809,2,244890,154290,112
1,286,1,29500,19530,12
10,1799,6,527320,468140,300
10,3062,6,18320,5990,30
20,2522,5,41670,32540,62
10,2666,10,53050,14180,31
20,2267,10,158890,87750,62
22,953,6,33990,26610,60
8,286,4,525780,838690,180
20,3163,2,230570,191710,84
20,2367,10,208990,224860,93
10,1213,12,333870,143410,93
10,2458,12,54440,24500,62
20,2229,1,27690,15140,15
1,1109,9,296870,77440,60
16,1025,11,33470,15970,60
1,2855,1,16260,8580,6
8,812,4,48410,48080,30
14,646,4,-2680,30150,120
8,2404,12,85720,80470,31
20,1719,8,74950,72170,31
16,909,7,248590,53190,124
10,2005,6,60230,31670,120
8,3120,7,608830,325440,217
8,1634,7,183050,221000,124
8,2466,11,208460,216250,180
1,1843,10,208490,59320,31
10,3007,3,66650,49690,62
8,165,11,173890,14000,30
20,1555,3,26060,10540,8
10,3222,7,254070,201630,186
1,223,2,78420,58480,56
